"","Reference","Gene.Symbol","Annotation","p.val_d1.d0","log2FC_d1.d0","d0","q.val_d1.d0","sig_d1.d0","p.val_d2.d0","log2FC_d2.d0","d1","q.val_d2.d0","sig_d2.d0","d2","p.val_anova","q.val_anova","anova_sig","p.val_d4.d0","log2FC_d4.d0","d4","q.val_d4.d0","sig_d4.d0","p.val_d6.d0","log2FC_d6.d0","d6","q.val_d6.d0","sig_d6.d0","p.val_d8.d0","log2FC_d8.d0","d8","q.val_d8.d0","sig_d8.d0","p.val_d10.d0","log2FC_d10.d0","d10","q.val_d10.d0","sig_d10.d0","p.val_d12.d0","log2FC_d12.d0","d12","q.val_d12.d0","sig_d12.d0","cluster","d0_1","d0_2","d1_1","d1_2","d2_1","d2_2","d4_1","d4_2","d6_1","d6_2","d8_1","d8_2","d10_1","d10_2","d12_1","d12_2","hotellingT2","ProtID","Compartment_ss"
"261","sp|Q9NW15|ANO10_HUMAN","ANO10","Anoctamin-10 OS=Homo sapiens OX=9606 GN=ANO10 PE=1 SV=2",0.158489639330624,0.136706611249942,19.0275941454975,0.214778781092321,"n.s.",0.618375385920513,-0.0302233505567386,19.1643007567475,0.646835535641331,"n.s.",18.9973707949408,0.000375672713348432,0.000468101845906196,"sig",0.0328929975527156,-0.250998600257503,18.77659554524,0.0465705803870334,"n.s.",0.0141493995471071,-0.33908568562557,18.688508459872,0.0229693965239755,"n.s.",0.0377165318311393,-0.202511701386868,18.8250824441107,0.0498104823831652,"n.s.",0.125094413923178,-0.195578805868436,18.8320153396291,0.144230622614814,"n.s.",0.0622056166013263,-0.246710620130514,18.780883525367,0.0769118357434876,"n.s.",1,19.067479124972,18.987709166023,19.1167563680288,19.2118451454662,18.9643782314296,19.030363358452,18.7523390440925,18.8008520463876,18.6969503782776,18.6800665414664,18.8320184507317,18.8181464374897,18.7666751864406,18.8973554928176,18.7300853666028,18.8316816841312,48.9042596238256,"sp|Q9NW15|ANO10_HUMAN_ANO10","ER.Membrane"
"262","sp|Q9H6E4|CC134_HUMAN","CCDC134","Coiled-coil domain-containing protein 134 OS=Homo sapiens OX=9606 GN=CCDC134 PE=1 SV=1",0.0329105325633714,0.292945990500495,19.4951446809008,0.0684096843226737,"n.s.",0.00238656823670074,0.394072229398244,19.7880906714012,0.0106134512980868,"n.s.",19.889216910299,0.000191357044863133,0.000250231682474934,"sig",0.0807848091180679,0.198529865689764,19.6936745465905,0.0993717522518066,"n.s.",0.00180399973272142,0.137007009606819,19.6321516905076,0.00660365165894199,"n.s.",0.944931217444956,-0.00356837369045593,19.4915763072103,0.949875624978099,"n.s.",0.788632095556367,0.0109552917595934,19.5060999726603,0.801802242277407,"n.s.",0.104424963531916,-0.0485369431727776,19.446607737728,0.12219190711064,"n.s.",5,19.4908681674609,19.4994211943406,19.733760110676,19.8424212321265,19.9080227492052,19.8704110713928,19.633692769391,19.75365632379,19.636109723118,19.6281936578971,19.4460267009724,19.5371259134482,19.4705345463922,19.5416653989285,19.4301026200635,19.4631128553924,48.8035623791004,"sp|Q9H6E4|CC134_HUMAN_CCDC134","ER.Lumen"
"263","sp|Q8TEQ8|PIGO_HUMAN","PIGO","GPI ethanolamine phosphate transferase 3 OS=Homo sapiens OX=9606 GN=PIGO PE=1 SV=3",0.0366143038477624,0.18820470335563,17.4292973040183,0.0730302036248911,"n.s.",0.00413785674574096,0.540349796593496,17.6175020073739,0.0135746546381309,"n.s.",17.9696471006118,0.000241799883947958,0.000310510991789972,"sig",0.0104672774115343,0.430168240504738,17.859465544523,0.0195020718152401,"n.s.",0.0142601887464326,0.410200102909499,17.8394974069278,0.0230946668626657,"n.s.",0.0397275221563472,0.42088713713828,17.8501844411566,0.0520843841434064,"n.s.",0.0373378901243584,0.280208189851294,17.7095054938696,0.0496647118088221,"n.s.",0.0179074212311073,0.283123421693404,17.7124207257117,0.0271786616121704,"n.s.",2,17.3962282322917,17.4623663757449,17.6341820669765,17.6008219477714,17.9585954209718,17.9806987802518,17.8298988022654,17.8890322867807,17.8763516301094,17.8026431837462,17.9301016362448,17.7702672460683,17.6646630200653,17.7543479676739,17.7319495343812,17.6928919170422,48.6820840503588,"sp|Q8TEQ8|PIGO_HUMAN_PIGO","ER.Membrane"
"264","sp|Q9HCU5|PREB_HUMAN","PREB","Prolactin regulatory element-binding protein OS=Homo sapiens OX=9606 GN=PREB PE=1 SV=2",0.691517431313206,-0.00599153395657481,17.6177814593268,0.731288991851288,"n.s.",0.00190590464192986,0.240387213848866,17.6117899253702,0.00953020578547124,"n.s.",17.8581686731756,3.4984974963587e-09,2.22222710183842e-08,"sig",0.00212317526472434,0.29205587455094,17.9098373338777,0.00784067442492507,"n.s.",0.00921523662476299,0.249404942624516,17.8671864019513,0.0169249459573138,"n.s.",0.00182150014183304,0.400197977658046,18.0179794369848,0.00628366669040168,"n.s.",0.000627823820100118,0.486167732411623,18.1039491917384,0.00405640637196671,"n.s.",0.000438339768666286,0.502159064234647,18.1199405235614,0.00373344561588181,"n.s.",2,17.6282114719808,17.6073514466727,17.6039232667302,17.6196565840102,17.8594590711144,17.8568782752369,17.9012995978827,17.9183750698727,17.8889223291395,17.8454504747631,18.0315345997995,18.0044242741702,18.097644705279,18.1102536781978,18.1185910997821,18.1212899473407,48.3684778520176,"sp|Q9HCU5|PREB_HUMAN_PREB","ER.Membrane"
"265","sp|Q8N511|TM199_HUMAN","TMEM199","Transmembrane protein 199 OS=Homo sapiens OX=9606 GN=TMEM199 PE=1 SV=1",0.215324379977984,0.119079023751564,15.390410128777,0.274157236790728,"n.s.",0.281784772218849,0.0824522478337251,15.5094891525286,0.316499777295324,"n.s.",15.4728623766108,0.000329964943340168,0.000415944434992089,"sig",0.42174724657312,0.0790392384530119,15.4694493672301,0.447417467986823,"n.s.",0.0287860341457345,0.139597611985071,15.5300077407621,0.0403723661891425,"n.s.",0.000883460647083266,0.42487399702739,15.8152841258044,0.00466555729629495,"n.s.",0.00731715369214337,0.430712401554299,15.8211225303313,0.0138781908004782,"n.s.",0.00073203288978023,0.434404151822054,15.8248142805991,0.00432669852350661,"n.s.",8,15.3956114801524,15.3852087774017,15.5758061203324,15.4431721847248,15.5291070343716,15.4166177188499,15.548131765493,15.3907669689671,15.5536530355337,15.5063624459905,15.8268009833496,15.8037672682593,15.8578024949792,15.7844425656835,15.8142673624363,15.8353611987619,48.1442524842615,"sp|Q8N511|TM199_HUMAN_TMEM199","ER.Membrane"
"266","sp|Q9H553|ALG2_HUMAN","ALG2","Alpha-1,3/1,6-mannosyltransferase ALG2 OS=Homo sapiens OX=9606 GN=ALG2 PE=1 SV=1",0.0576449791137944,0.398712670289171,18.2401928387899,0.0997133525823481,"n.s.",0.0338429685248446,0.646154258856562,18.6389055090791,0.0531536937961533,"n.s.",18.8863470976464,0.000873482798289363,0.00103569589784824,"sig",0.032523307774675,0.566911682874839,18.8071045216647,0.0461908979319969,"n.s.",0.0465367225855639,0.483341588558794,18.7235344273487,0.0605341508805597,"n.s.",0.0347879896862726,0.551397698651741,18.7915905374416,0.0464825611804987,"n.s.",0.0511942395605021,0.415567722378391,18.6557605611683,0.0652571809201622,"n.s.",0.0657445607630576,0.421926329606148,18.662119168396,0.0808480409383547,"n.s.",5,18.3380091741327,18.142376503447,18.6176008630082,18.6602101551499,18.9592375409284,18.8134566543644,18.8447551873013,18.7694538560281,18.7694989095479,18.6775699451494,18.831434880203,18.7517461946802,18.6569652612104,18.6545558611262,18.7204316204025,18.6038067163896,48.0606891329105,"sp|Q9H553|ALG2_HUMAN_ALG2","ER.Membrane.associated"
"267","sp|Q06136|KDSR_HUMAN","KDSR","3-ketodihydrosphingosine reductase OS=Homo sapiens OX=9606 GN=KDSR PE=1 SV=1",0.0835859369017115,0.10983183475977,17.3947198595905,0.13088415776492,"n.s.",0.114724220466509,0.109385276312256,17.5045516943503,0.142889110482414,"n.s.",17.5041051359028,7.26563907692169e-05,0.000102232177441387,"sig",0.0361656853713982,0.206612334234407,17.6013321938249,0.0501815776189619,"n.s.",0.0119550522286878,0.373066562329267,17.7677864219198,0.020304798922791,"n.s.",0.00605069732958313,0.436137695257248,17.8308575548478,0.012207299513243,"n.s.",0.0803163935687378,0.258786723865779,17.6535065834563,0.096542717241621,"n.s.",0.0144326301130417,0.563760494329141,17.9584803539196,0.0228935940049992,"n.s.",7,17.3610391445326,17.4284005746484,17.5005449970484,17.5085583916522,17.4813749625978,17.5268353092077,17.5790284766589,17.6236359109909,17.7441259440305,17.791446899809,17.8256536796985,17.836061429997,17.5830114825433,17.7240016843693,18.0180951521208,17.8988655557185,45.9692328964773,"sp|Q06136|KDSR_HUMAN_KDSR","ER.Membrane"
"268","sp|Q9BRR6|ADPGK_HUMAN","ADPGK","ADP-dependent glucokinase OS=Homo sapiens OX=9606 GN=ADPGK PE=1 SV=1",0.0955944161603251,-0.217688488443876,18.7727828182252,0.14457944425228,"n.s.",0.200667750602928,-0.117028455137426,18.5550943297813,0.233774277997184,"n.s.",18.6557543630878,0.0052134955878734,0.00571817677710804,"sig",0.340561334795632,-0.0825854145698059,18.6901974036554,0.367743284949817,"n.s.",0.138219418858797,-0.101776744535542,18.6710060736897,0.159302450642255,"n.s.",0.033194778376562,0.208267228802523,18.9810500470277,0.0446713666041996,"n.s.",0.287383726581248,0.161520641866421,18.9343034600916,0.311137422203493,"n.s.",0.660700543330363,0.0198285216357199,18.7926113398609,0.676828557541295,"n.s.",13,18.7339119878194,18.811653648631,18.6164347683615,18.4937538912011,18.6071864004179,18.7043223257576,18.7442427761276,18.6361520311832,18.687848681309,18.6541634660703,18.9830229896895,18.979077104366,19.0398101957872,18.8287967243961,18.7923537852767,18.7928688944451,45.6528749872106,"sp|Q9BRR6|ADPGK_HUMAN_ADPGK","ER.Membrane.associated"
"269","sp|Q8IY17|PLPL6_HUMAN","PNPLA6","Patatin-like phospholipase domain-containing protein 6 OS=Homo sapiens OX=9606 GN=PNPLA6 PE=1 SV=3",0.811246695770013,-0.0135634959027939,18.2798901086528,0.838004775098481,"n.s.",0.0312186190213558,-0.276865732787993,18.26632661275,0.0499542122525124,"n.s.",18.0030243758648,4.20126157134672e-05,6.19476484466867e-05,"sig",0.0202898469338135,-0.344732115740257,17.9351579929125,0.0314911538137913,"n.s.",0.0224664814737008,-0.345060215989989,17.9348298926628,0.032969399480588,"n.s.",0.133932884442803,-0.120110447259293,18.1597796613935,0.152529282835994,"n.s.",0.0923732915291083,-0.151585103968245,18.1283050046845,0.109452728244126,"n.s.",0.073933479523136,-0.227264890474352,18.0526252181784,0.08960534564384,"n.s.",8,18.2309720154545,18.328808201851,18.2761676106427,18.2564856148572,18.0138404417664,17.9922083099631,17.9254784766486,17.9448375091764,17.9154662166614,17.9541935686641,18.1630221426553,18.1565371801317,18.1202673461153,18.1363426632537,18.0090924834736,18.0961579528832,44.7015340417816,"sp|Q8IY17|PLPL6_HUMAN_PNPLA6","ER.Membrane"
"270","sp|Q9UM00|TMCO1_HUMAN","TMCO1","Calcium load-activated calcium channel OS=Homo sapiens OX=9606 GN=TMCO1 PE=1 SV=2",0.248671672801167,-0.0808607792880878,16.139321594903,0.308191681679003,"n.s.",0.275770296816344,-0.125296298007587,16.0584608156149,0.310632435212259,"n.s.",16.0140252968954,0.0214066914257037,0.0225025349434836,"sig",0.00725062087661289,-0.400870651557291,15.7384509433457,0.0152281271767489,"n.s.",0.00631988874190499,-0.439163007510054,15.7001585873929,0.0131905934750769,"n.s.",0.0481745270425143,-0.216883420852749,15.9224381740502,0.0612544177500421,"n.s.",0.164987631723318,-0.392882901790241,15.7464386931127,0.185960635755944,"n.s.",0.0541575401089258,-0.419514240836502,15.7198073540665,0.068289371972238,"n.s.",3,16.105035569172,16.1736076206339,16.0951578515205,16.0217637797092,15.9369508106745,16.0910997831163,15.7400063409737,15.7368955457176,15.7075748743418,15.692742300444,15.8868648512505,15.9580114968499,15.926262233439,15.5666151527864,15.815671945792,15.6239427623409,44.4686232673598,"sp|Q9UM00|TMCO1_HUMAN_TMCO1","ER.Membrane"
"271","sp|Q8TCJ2|STT3B_HUMAN","STT3B","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens OX=9606 GN=STT3B PE=1 SV=1",0.00573848312081073,0.460289358118395,19.617288587342,0.0281246227641831,"n.s.",0.000790495679983517,0.612811280523598,20.0775779454604,0.00736551519310659,"up",20.2300998678656,3.43393878687921e-05,5.14674077887842e-05,"sig",0.000107981238325233,0.520628780494537,20.1379173678365,0.00377570672778767,"n.s.",0.00378931586662288,0.48729241783527,20.1045810051773,0.00962922859110958,"n.s.",0.0079879538505786,0.323230580561884,19.9405191679039,0.0148220349942589,"n.s.",0.0118202878371835,0.397302846749994,20.014591434092,0.0197156836489391,"n.s.",0.0245164164847212,0.372183900299696,19.9894724876417,0.0351192080381798,"n.s.",5,19.6177097359118,19.6168674387722,20.0425613832713,20.1125945076495,20.2473345975828,20.2128651381484,20.1325232824483,20.1433114532247,20.1346600809599,20.0745019293947,19.9114589644523,19.9695793713555,19.9710109236213,20.0581719445627,19.9301011407082,20.0488438345752,43.7575562964023,"sp|Q8TCJ2|STT3B_HUMAN_STT3B","ER.Membrane"
"272","sp|P60468|SC61B_HUMAN","SEC61B","Protein transport protein Sec61 subunit beta OS=Homo sapiens OX=9606 GN=SEC61B PE=1 SV=2",0.0105505493345833,0.314378638740763,19.0764803292351,0.0366193812520482,"n.s.",0.0147913325576901,0.470791298377982,19.3908589679759,0.0292008879159697,"n.s.",19.5472716276131,0.000665143366430226,0.000800747027264908,"sig",0.039602874688095,0.203899419192126,19.2803797484272,0.0541417754052957,"n.s.",0.051453617168839,0.188386576037409,19.2648669052725,0.0660756426092354,"n.s.",0.956558659349127,0.00265249598557205,19.0791328252207,0.959889681958584,"n.s.",0.168979812001939,0.138915893824414,19.2153962230595,0.190063814045897,"n.s.",0.120135700815944,0.152040404051519,19.2285207332866,0.138661299539898,"n.s.",5,19.1015827799706,19.0513778784997,19.4115798961857,19.3701380397661,19.5994490503552,19.495094204871,19.2469193688023,19.3138401280522,19.2281627067166,19.3015711038284,19.0440548330377,19.1142108174037,19.154627795591,19.2761646505281,19.1761602912043,19.280881175369,42.1811109076284,"sp|P60468|SC61B_HUMAN_SEC61B","ER.Membrane"
"273","sp|O00400|ACATN_HUMAN","SLC33A1","Acetyl-coenzyme A transporter 1 OS=Homo sapiens OX=9606 GN=SLC33A1 PE=1 SV=1",0.250293078384296,0.188150380478184,16.1804134847228,0.309934486802849,"n.s.",0.155934580100513,0.218088410657035,16.368563865201,0.18690092578127,"n.s.",16.3985018953798,0.00160040628073893,0.00184498097039446,"sig",0.253840650877813,0.161222551626967,16.3416360363498,0.280512901296011,"n.s.",0.0506952011750854,0.47977310127872,16.6601865860015,0.0652658248933154,"n.s.",0.0271348926210409,0.590637438304785,16.7710509230276,0.0377261413169667,"up",0.0247303396553862,0.593075357292427,16.7734888420152,0.0351287851332261,"up",0.0829442083865488,0.501601327196809,16.6820148119196,0.0993010222270758,"n.s.",7,16.2728311293028,16.0879958401428,16.4410240126614,16.2961037177406,16.4310202373698,16.3659835533898,16.3841297675778,16.2991423051217,16.5963156768263,16.7240574951768,16.7346534455938,16.8074484004614,16.7513247530177,16.7956529310128,16.5585453070636,16.8054843167756,41.2614732031404,"sp|O00400|ACATN_HUMAN_SLC33A1","ER.Membrane"
"274","sp|O95881|TXD12_HUMAN","TXNDC12","Thioredoxin domain-containing protein 12 OS=Homo sapiens OX=9606 GN=TXNDC12 PE=1 SV=1",0.0653945071990373,-0.250552125205637,19.9676046419802,0.108848099232296,"n.s.",0.011025602739327,-0.150709476936679,19.7170525167746,0.0240946357714295,"n.s.",19.8168951650435,0.000193992001229052,0.000253370728301126,"sig",0.00320534816794525,-0.322998025988994,19.6446066159912,0.0094981225204927,"n.s.",0.0818251432197003,-0.193370213329459,19.7742344286507,0.0989843097229659,"n.s.",0.0917856052309334,-0.221076399822849,19.7465282421574,0.108503563137074,"n.s.",0.00330284564639882,-0.410273691552096,19.5573309504281,0.00833428621332831,"n.s.",0.0097948477406313,-0.721809422937838,19.2457952190424,0.0171653068554141,"down",1,19.9792537251285,19.9559555588319,19.6506413494049,19.7834636841442,19.8278006965754,19.8059896335116,19.6304531613847,19.6587600705977,19.7163979965205,19.832070860781,19.8176144718728,19.6754420124419,19.5778982841131,19.5367636167431,19.3168126120462,19.1747778260385,40.9727757353495,"sp|O95881|TXD12_HUMAN_TXNDC12","ER.Lumen"
"275","sp|Q8N766|EMC1_HUMAN","EMC1","ER membrane protein complex subunit 1 OS=Homo sapiens OX=9606 GN=EMC1 PE=1 SV=1",0.385772508305315,0.0641795821466147,20.6363526722372,0.443625551134336,"n.s.",0.767712537545772,-0.0208647206161316,20.7005322543838,0.787636812564061,"n.s.",20.6154879516211,0.000230272151123496,0.000296456105206645,"sig",0.0657501499360336,-0.215665156503672,20.4206875157335,0.0832103712775597,"n.s.",0.031900927341708,-0.319682884563825,20.3166697876734,0.0438866194890302,"n.s.",0.501690104536163,-0.0503856792634636,20.5859669929737,0.524375644264917,"n.s.",0.33885230515468,-0.0833094276974506,20.5530432445398,0.36254680421562,"n.s.",0.198536430243201,-0.123019630618153,20.513333041619,0.220369036448179,"n.s.",8,20.6940265884082,20.5786787560662,20.691981716234,20.7090827925336,20.6376266689756,20.5933492342665,20.4127967553187,20.4285782761484,20.3068301651933,20.3265094101535,20.6086891145174,20.5632448714301,20.5868427605085,20.519243728571,20.5431150293835,20.4835510538546,40.3890030171787,"sp|Q8N766|EMC1_HUMAN_EMC1","ER.Membrane"
"276","sp|Q86VR2|RETR3_HUMAN","RETREG3","Reticulophagy regulator 3 OS=Homo sapiens OX=9606 GN=RETREG3 PE=1 SV=1",0.110934596855279,-0.0936289667811074,16.9259993196718,0.162191558561313,"n.s.",0.997721385886846,0.000167786647924828,16.8323703528907,0.997836836174498,"n.s.",16.9261671063197,0.00395840470090237,0.00439737967608596,"sig",0.0187956768545707,-0.159963318882774,16.766036000789,0.0296945589195475,"n.s.",0.857459605628514,0.0183323212338742,16.9443316409057,0.86648022100041,"n.s.",0.121194281550169,0.248383509041346,17.1743828287131,0.139343604734834,"n.s.",0.0176397471037368,0.312135784520475,17.2381351041923,0.0266927382656755,"n.s.",0.144595785393927,0.192511166336178,17.118510486008,0.164196842864903,"n.s.",13,16.904239139282,16.9477595000616,16.8586111090495,16.8061295967319,16.8788641878507,16.9734700247888,16.7614152974503,16.7706567041278,16.856988037485,17.0316752443263,17.2672338252495,17.0815318321768,17.2740750630514,17.2021951453332,17.1980127830081,17.0390081890078,39.662640944257,"sp|Q86VR2|RETR3_HUMAN_RETREG3","ER.high.curvature"
"277","sp|Q86VR2|RETR3_HUMAN","RETREG3","Reticulophagy regulator 3 OS=Homo sapiens OX=9606 GN=RETREG3 PE=1 SV=1",0.110934596855279,-0.0936289667811074,16.9259993196718,0.162191558561313,"n.s.",0.997721385886846,0.000167786647924828,16.8323703528907,0.997836836174498,"n.s.",16.9261671063197,0.00395840470090237,0.00439737967608596,"sig",0.0187956768545707,-0.159963318882774,16.766036000789,0.0296945589195475,"n.s.",0.857459605628514,0.0183323212338742,16.9443316409057,0.86648022100041,"n.s.",0.121194281550169,0.248383509041346,17.1743828287131,0.139343604734834,"n.s.",0.0176397471037368,0.312135784520475,17.2381351041923,0.0266927382656755,"n.s.",0.144595785393927,0.192511166336178,17.118510486008,0.164196842864903,"n.s.",13,16.904239139282,16.9477595000616,16.8586111090495,16.8061295967319,16.8788641878507,16.9734700247888,16.7614152974503,16.7706567041278,16.856988037485,17.0316752443263,17.2672338252495,17.0815318321768,17.2740750630514,17.2021951453332,17.1980127830081,17.0390081890078,39.662640944257,"sp|Q86VR2|RETR3_HUMAN_RETREG3","ER.Receptors"
"278","sp|Q86UL3|GPAT4_HUMAN","GPAT4","Glycerol-3-phosphate acyltransferase 4 OS=Homo sapiens OX=9606 GN=GPAT4 PE=1 SV=1",0.0336191854066424,0.301170610159616,17.3974747429008,0.0693018446377973,"n.s.",0.0299966181749413,0.403191175018559,17.6986453530604,0.0484871462289167,"n.s.",17.8006659179193,6.07050829303878e-05,8.65570578811154e-05,"sig",0.425555754248142,-0.0338722472900095,17.3636024956108,0.451070315776752,"n.s.",0.0200483947211803,0.244472538313278,17.641947281214,0.0300222366818991,"n.s.",0.0217192501921446,0.208862672670886,17.6063374155717,0.0314985602937578,"n.s.",0.0310743030358597,0.243006284318675,17.6404810272194,0.0424726411238657,"n.s.",0.00488974620185162,0.445687068730756,17.8431618116315,0.0106558749470651,"n.s.",2,17.4287020152825,17.366247470519,17.7459234131114,17.6513672930094,17.8649288847416,17.7364029510971,17.3498313985379,17.3773735926836,17.6580751486015,17.6258194138266,17.6043086026716,17.6083662284717,17.6096739217066,17.6712881327323,17.8449818469593,17.8413417763037,39.4458233631949,"sp|Q86UL3|GPAT4_HUMAN_GPAT4","ER.Membrane"
"279","sp|O60762|DPM1_HUMAN","DPM1","Dolichol-phosphate mannosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=DPM1 PE=1 SV=1",0.194795578906119,0.0377080308412552,15.3895560164518,0.252842203800944,"n.s.",0.00113897670812145,0.34799501802474,15.427264047293,0.00827226011953603,"n.s.",15.7375510344765,0.00285973138862864,0.00321570991866475,"sig",0.00119492058978584,0.378536792190857,15.7680928086426,0.00613613316964751,"n.s.",0.0181459152319521,0.304133985867015,15.6936900023188,0.0277069682871464,"n.s.",0.0152706134165107,0.370080656382214,15.759636672834,0.0238336257421439,"n.s.",0.182555728223164,0.232907293110404,15.6224633095622,0.204112037052413,"n.s.",0.0600634449696254,0.174596454560728,15.5641524710125,0.0746295130144056,"n.s.",2,15.4006041336619,15.3785078992417,15.4434977672207,15.4110303273654,15.7415642377089,15.7335378312442,15.7751260712008,15.7610595460845,15.6536499337627,15.7337300708749,15.804562153234,15.714711192434,15.5069422635144,15.73798435561,15.5206996279363,15.6076053140887,39.328235184715,"sp|O60762|DPM1_HUMAN_DPM1","ER.Membrane.associated"
"280","sp|P16615|AT2A2_HUMAN","ATP2A2","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1",0.00066655730665959,0.439595530842517,22.0823036487869,0.0179738749829919,"n.s.",0.00331320407901644,0.534361691959617,22.5218991796294,0.0123537630953145,"n.s.",22.6166653407465,9.44381884028074e-08,3.09132199448039e-07,"sig",0.000715669962008898,0.311556675308765,22.3938603240957,0.00520794358380423,"n.s.",0.00081939186484567,0.341172929557132,22.4234765783441,0.00478624504837217,"n.s.",0.00313066454103118,0.444371128883116,22.52667477767,0.00824888599732233,"n.s.",0.000225216162535741,0.566602700591584,22.6489063493785,0.00314361883091396,"n.s.",0.00131810329857886,0.501583869035194,22.5838875178221,0.00535468579957282,"n.s.",2,22.0905936416418,22.0740136559321,22.529658900901,22.5141394583579,22.646364817426,22.5869658640671,22.3929553364416,22.3947653117498,22.4286505265407,22.4183026301474,22.5501777585367,22.5031717968034,22.6470080507634,22.6508046479937,22.5676533050348,22.6001217306095,38.5282998955651,"sp|P16615|AT2A2_HUMAN_ATP2A2","ER.Membrane"
"281","sp|Q9NPA0|EMC7_HUMAN","EMC7","ER membrane protein complex subunit 7 OS=Homo sapiens OX=9606 GN=EMC7 PE=1 SV=1",0.13983590807765,0.0875871230964336,18.9512027709822,0.19397462561911,"n.s.",0.968211031969836,-0.00223415407224437,19.0387898940786,0.972373686883023,"n.s.",18.94896861691,0.000108982611175122,0.000147951424875774,"sig",0.0342655074599282,-0.215708815285556,18.7354939556967,0.0481275892755612,"n.s.",0.018556653382509,-0.267788778536794,18.6834139924454,0.0282185168850994,"n.s.",0.63526564765299,-0.0281517567508516,18.9230510142314,0.654963807270137,"n.s.",0.512773840388193,-0.0351410713194724,18.9160616996627,0.534667693903742,"n.s.",0.16072515798059,-0.0792097636091533,18.8719930073731,0.181014720002892,"n.s.",8,18.98741781241,18.9149877295544,19.0448720212538,19.0327077669035,18.9829637695872,18.9149734642328,18.7546959006587,18.7162920107346,18.6758534130136,18.6909745718773,18.9587009267937,18.887401101669,18.9419849334694,18.8901384658561,18.8697440859986,18.8742419287475,37.4984611324166,"sp|Q9NPA0|EMC7_HUMAN_EMC7","ER.Membrane"
"282","sp|Q96AA3|RFT1_HUMAN","RFT1","Protein RFT1 homolog OS=Homo sapiens OX=9606 GN=RFT1 PE=1 SV=1",0.869822948260953,0.0230441520739397,16.675359999836,0.888115538618993,"n.s.",0.230174450572713,0.0787100222028414,16.6984041519099,0.264617953750992,"n.s.",16.7540700220388,0.00670624175699525,0.00727786341818026,"sig",0.925040117948292,-0.00482490412659686,16.6705350957094,0.930637940144651,"n.s.",0.14436177538982,-0.114439571288248,16.5609204285477,0.165716046772673,"n.s.",0.0246361757536084,-0.283538166340819,16.3918218334952,0.0349278660099029,"n.s.",0.0711980926200334,-0.252472618867461,16.4228873809685,0.0868134711847939,"n.s.",0.143807087408725,-0.132470485308115,16.5428895145279,0.163365607181134,"n.s.",1,16.720703833416,16.630016166256,16.5828760316893,16.8139322721305,16.7455132760832,16.7626267679945,16.6685808427866,16.6724893486322,16.5424829344093,16.5793579226862,16.3922766418309,16.3913670251595,16.3679561065046,16.4778186554325,16.5766373834848,16.509141645571,36.9973388929169,"sp|Q96AA3|RFT1_HUMAN_RFT1","ER.Membrane"
"283","sp|Q14643|ITPR1_HUMAN","ITPR1","Inositol 1,4,5-trisphosphate receptor type 1 OS=Homo sapiens OX=9606 GN=ITPR1 PE=1 SV=3",0.146219260800676,-0.101304663823981,18.4836387516939,0.20127856830829,"n.s.",0.781035221411079,-0.0171796773836093,18.3823340878699,0.799676824640109,"n.s.",18.4664590743103,0.000240282532185803,0.000308791807751786,"sig",0.154699761620455,-0.100251444616774,18.3833873070771,0.178056109600431,"n.s.",0.307233370951931,0.105684055012482,18.5893228067064,0.332752755184095,"n.s.",0.0378447458261604,0.236610816306673,18.7202495680005,0.0499569136764631,"n.s.",0.0306396541480779,0.249090668705314,18.7327294203992,0.0420244026828707,"n.s.",0.897617614419276,-0.0070396615667363,18.4765990901271,0.904628617003339,"n.s.",13,18.4403683716504,18.5269091317373,18.3883145062368,18.376353669503,18.4989857120728,18.4339324365477,18.3950197991205,18.3717548150337,18.6539712212422,18.5246743921705,18.7395639104263,18.7009352255748,18.7217826954321,18.7436761453663,18.4549943914621,18.4982037887922,36.6820668776778,"sp|Q14643|ITPR1_HUMAN_ITPR1","ER.Membrane"
"284","sp|Q969H8|MYDGF_HUMAN","MYDGF","Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1",0.0134545713431519,0.40627986164796,21.0985444010651,0.0416455607261886,"n.s.",0.00863681416111075,0.547320101386866,21.504824262713,0.0207470774859589,"n.s.",21.6458645024519,1.98436277517457e-06,4.04690167289081e-06,"sig",0.0107731646291863,0.514448662297312,21.6129930633624,0.0198920083823007,"n.s.",0.00608408079092289,0.56452781788785,21.6630722189529,0.0128882328932929,"n.s.",0.00696731517570869,0.651557475176205,21.7501018762413,0.0134657812863853,"up",0.00632766171929543,0.553510576182951,21.652054977248,0.0125811029354437,"n.s.",0.00887566635343902,0.465914008226626,21.5644584092917,0.0159983671894469,"n.s.",2,21.1427329455418,21.0543558565884,21.5225405728453,21.4871079525808,21.6717202353311,21.6200087695727,21.6437390558338,21.582247070891,21.6610330954229,21.665111342483,21.7822948672678,21.7179088852148,21.6499194955258,21.6541904589703,21.5646115773768,21.5643052412066,36.3073441464696,"sp|Q969H8|MYDGF_HUMAN_MYDGF","ER.Lumen"
